Time (Hour),"Y(A1,A2)","SD(A1,A2)","Y(B1,B2)","SD(B1,B2)","Y(C1,C2)","SD(C1,C2)","Y(D1,D2)","SD(D1,D2)","Y(E1,E2)","SD(E1,E2)","Y(F1,F2)","SD(F1,F2)","Y(G1,G2)","SD(G1,G2)","Y(H1,H2)","SD(H1,H2)","Y(A3,A4)","SD(A3,A4)","Y(B3,B4)","SD(B3,B4)","Y(C3,C4)","SD(C3,C4)","Y(D3,D4)","SD(D3,D4)","Y(E3,E4)","SD(E3,E4)","Y(F3,F4)","SD(F3,F4)","Y(G3,G4)","SD(G3,G4)","Y(H3,H4)","SD(H3,H4)","Y(A5,A6)","SD(A5,A6)","Y(B5,B6)","SD(B5,B6)","Y(C5,C6)","SD(C5,C6)","Y(D5,D6)","SD(D5,D6)","Y(E5,E6)","SD(E5,E6)","Y(F5,F6)","SD(F5,F6)","Y(G5,G6)","SD(G5,G6)","Y(H5,H6)","SD(H5,H6)","Y(A7,A8)","SD(A7,A8)","Y(B7,B8)","SD(B7,B8)","Y(C7,C8)","SD(C7,C8)","Y(D7,D8)","SD(D7,D8)","Y(E7,E8)","SD(E7,E8)","Y(F7,F8)","SD(F7,F8)","Y(G7,G8)","SD(G7,G8)","Y(H7,H8)","SD(H7,H8)","Y(A9,A10)","SD(A9,A10)","Y(B9,B10)","SD(B9,B10)","Y(C9,C10)","SD(C9,C10)","Y(D9,D10)","SD(D9,D10)","Y(E9,E10)","SD(E9,E10)","Y(F9,F10)","SD(F9,F10)","Y(G9,G10)","SD(G9,G10)","Y(H9,H10)","SD(H9,H10)","Y(A11,A12)","SD(A11,A12)","Y(B11,B12)","SD(B11,B12)","Y(C11,C12)","SD(C11,C12)","Y(D11,D12)","SD(D11,D12)","Y(E11,E12)","SD(E11,E12)","Y(F11,F12)","SD(F11,F12)","Y(G11,G12)","SD(G11,G12)","Y(H11,H12)","SD(H11,H12)"
78.855833,2.6912,0.186251926,0.20905,0.046032651,0.6921,0.108894444,1.31675,0.06880149,2.8815,0.274923117,1.12935,0.038820162,0.0969,0.004666905,6.48025,0.49221703,3.03035,0.05734636,0.2001,0.020223254,0.7697,0.119076782,1.42875,0.128057038,3.12415,0.275983777,1.1904,0.178473752,0.11105,0.041648589,6.6635,0.172251212,3.35005,0.137390848,0.2403,0.038466609,0.80015,0.01251579,1.6692,0.091641039,3.3138,0.062649661,1.12275,0.145169022,0.0857,0.006363961,6.792,0.004808326,4.52735,0.247558084,0.25775,0.021991021,0.7458,0.029981328,1.71285,0.035143207,3.71305,0.424476201,1.4641,0.19077741,0.16315,0.059891944,6.46825,0.120420285,4.99015,0.053669405,0.1727,0.012020815,0.6531,0.056002857,1.612,0.081600123,3.58225,0.34414887,2.17005,0.155775624,0.4299,0.133926024,6.8029,0.054730065,5.3071,0.339835519,0.1783,0.016970563,0.7217,0.032668333,1.60605,0.203434621,3.8727,0.013717872,2.6482,0.239567777,0.6204,0.243527575,6.73845,0.000494975
79.105833,2.71505,0.177413091,0.2074,0.041860721,0.68905,0.113349217,1.3254,0.077640325,2.8533,0.27322606,1.1176,0.040022244,0.0918,0.003252691,6.47475,0.459265854,3.06095,0.0635689,0.19715,0.019728279,0.7744,0.127703485,1.42905,0.124521504,3.09235,0.30865211,1.1721,0.173524004,0.1069,0.042002143,6.68855,0.164826591,3.38305,0.130036937,0.23845,0.03754737,0.7954,0.004242641,1.674,0.094328045,3.30355,0.072619866,1.11955,0.139229325,0.0838,0.006929646,6.807,0.030122749,4.5617,0.263467987,0.2537,0.021496046,0.7399,0.029274221,1.7172,0.042143564,3.69645,0.415990919,1.46405,0.188443957,0.16155,0.060881894,6.48825,0.107126677,4.9989,0.039456558,0.1704,0.015132085,0.6504,0.054588644,1.61045,0.081670833,3.56675,0.339340544,2.14705,0.14177491,0.42775,0.138946483,6.81295,0.055790725,5.3299,0.344361002,0.17585,0.015909903,0.71205,0.033021887,1.60035,0.204565992,3.8494,0.005939697,2.6224,0.239002092,0.6174,0.243668997,6.7376,0.019657569
79.355833,2.7225,0.175645324,0.2055,0.040587929,0.68755,0.117591858,1.33295,0.084640682,2.8377,0.28680251,1.10115,0.040517219,0.08635,0.004596194,6.45025,0.455588899,3.07595,0.063851742,0.19495,0.017465537,0.773,0.127420642,1.43415,0.114622009,3.07185,0.341179022,1.1615,0.16574583,0.10405,0.04065864,6.70285,0.144603337,3.3947,0.120066731,0.23585,0.036698842,0.7976,0.00622254,1.67215,0.095671547,3.2564,0.07820601,1.10925,0.140643539,0.08085,0.007707464,6.81685,0.04376991,4.57425,0.258306107,0.2488,0.019657569,0.73715,0.028213561,1.7156,0.052325902,3.67765,0.392939238,1.4535,0.188231825,0.1604,0.06052834,6.50275,0.093267384,4.99095,0.036698842,0.1665,0.012303658,0.6452,0.053881537,1.6053,0.075519004,3.5538,0.314096832,2.11935,0.131451151,0.4218,0.141987042,6.8413,0.022627417,5.3502,0.337572777,0.17085,0.016192745,0.70485,0.032880465,1.6012,0.20647518,3.82185,0.011667262,2.605,0.224859956,0.61485,0.244871078,6.7423,0.042284986
79.605833,2.7388,0.176776695,0.2034,0.039456558,0.6875,0.120632417,1.3396,0.087681241,2.8252,0.276195909,1.08445,0.044052752,0.0815,0.003394113,6.4426,0.427233917,3.10015,0.079408092,0.1914,0.021213203,0.77745,0.128481302,1.43285,0.123955819,3.0648,0.385656038,1.14245,0.148421713,0.0997,0.039032294,6.713,0.148633845,3.4241,0.130107648,0.23265,0.038961584,0.79135,0.009121677,1.6753,0.092913831,3.22525,0.067387276,1.1058,0.142694148,0.0783,0.005939697,6.83535,0.059891944,4.5786,0.271246161,0.2431,0.016970563,0.73045,0.02609224,1.7159,0.055578593,3.6861,0.374200909,1.4428,0.191201674,0.1576,0.060386919,6.50935,0.089731851,4.9831,0.055012908,0.1645,0.011313708,0.64225,0.057204939,1.6066,0.089236876,3.54835,0.28984307,2.09665,0.128905566,0.41845,0.144461915,6.84945,0.026940768,5.3424,0.33884557,0.1687,0.019091883,0.70335,0.026940768,1.59605,0.207818683,3.8145,0.03337544,2.58505,0.22945615,0.6108,0.244941789,6.73095,0.02397092
79.856111,2.75065,0.185756951,0.19875,0.039244426,0.685,0.118228254,1.3467,0.090792511,2.8157,0.272377532,1.0741,0.042850671,0.0773,0.005374012,6.4107,0.451699812,3.11995,0.080680884,0.1868,0.021213203,0.78025,0.133996735,1.43275,0.123955819,3.07485,0.397181879,1.1265,0.140289985,0.09555,0.036981685,6.7085,0.144674047,3.4342,0.128834856,0.22755,0.039385848,0.78805,0.006576093,1.6744,0.089943983,3.23405,0.085347788,1.0937,0.134208867,0.0761,0.00523259,6.8724,0.05840702,4.57985,0.278670782,0.23845,0.012940054,0.72575,0.02609224,1.7129,0.05317443,3.68625,0.353058416,1.428,0.193040151,0.15375,0.06045763,6.5292,0.078630274,4.9974,0.063073925,0.16315,0.011384419,0.6389,0.056002857,1.6055,0.088529769,3.53825,0.277115148,2.0675,0.122188052,0.41245,0.144320494,6.86585,0.04376991,5.33705,0.337926331,0.164,0.020364675,0.6976,0.029981328,1.5949,0.20958645,3.8201,0.030829856,2.57645,0.232991684,0.60315,0.243456865,6.72315,0.03132483
80.105833,2.7562,0.18356492,0.1969,0.038890873,0.687,0.124026529,1.35245,0.092277435,2.7999,0.272943218,1.0648,0.04695189,0.07505,0.004879037,6.39305,0.42334483,3.1202,0.082165808,0.18325,0.022415285,0.78135,0.127915617,1.4297,0.127703485,3.1208,0.334461508,1.114,0.132653232,0.0933,0.03959798,6.7021,0.123743687,3.4543,0.110167237,0.22685,0.038678741,0.7839,0.000565685,1.67805,0.086196317,3.2591,0.083155757,1.0854,0.13138044,0.0739,0.00523259,6.89045,0.001343503,4.5898,0.273933167,0.2343,0.013435029,0.7259,0.027860007,1.71045,0.053952247,3.68435,0.341179022,1.42545,0.208101526,0.15235,0.061871843,6.5443,0.075377583,5.0147,0.054164379,0.1604,0.011737973,0.63335,0.054093669,1.60235,0.089590429,3.54335,0.267781338,2.0592,0.106490281,0.4075,0.144532626,6.87495,0.048436815,5.3402,0.339694098,0.1612,0.019374726,0.6954,0.030688434,1.5912,0.213687669,3.81755,0.045325545,2.5843,0.225991327,0.60505,0.244163972,6.73315,0.05423509
80.355833,2.7588,0.197282792,0.19305,0.039385848,0.6851,0.127844906,1.3543,0.08867119,2.79875,0.29408571,1.0582,0.048790368,0.0713,0.00622254,6.377,0.440810367,3.12735,0.081387991,0.17965,0.021708178,0.78315,0.133006786,1.4315,0.129683384,3.1841,0.264175093,1.09815,0.128622723,0.08965,0.039527269,6.6956,0.128410591,3.4755,0.101681955,0.22375,0.037264527,0.7799,0.005091169,1.6833,0.091358196,3.28165,0.072478445,1.07345,0.136825162,0.072,0.00212132,6.9115,0.014000714,4.60845,0.28050926,0.23085,0.017324116,0.7238,0.03125412,1.7057,0.048790368,3.6879,0.320177951,1.4242,0.21793031,0.14955,0.061164737,6.59445,0.094398755,5.02825,0.050416713,0.15945,0.009828784,0.62955,0.053527983,1.5996,0.093903781,3.54975,0.255901944,2.05775,0.074741187,0.40185,0.143189123,6.90255,0.071488496,5.32695,0.349240039,0.15635,0.018455487,0.6934,0.03125412,1.59295,0.219415234,3.80935,0.067104434,2.5863,0.225425642,0.60625,0.248689455,6.7311,0.057982756
80.605833,2.7751,0.189221775,0.19175,0.039810112,0.68425,0.130036937,1.3466,0.078064589,2.78375,0.304409469,1.05625,0.062437529,0.06735,0.006717514,6.36145,0.468599664,3.1505,0.079195959,0.1752,0.020364675,0.7806,0.13661303,1.4297,0.125299322,3.18795,0.232708842,1.0932,0.128552013,0.08645,0.037123106,6.64825,0.084782103,3.48875,0.105995306,0.2212,0.036203867,0.7743,0.005798276,1.6856,0.090651089,3.28665,0.056639253,1.06205,0.133855314,0.07035,0.004737615,6.91185,0.008697413,4.60625,0.285034743,0.22745,0.014354268,0.7225,0.034082547,1.70435,0.059750523,3.6971,0.297833376,1.4286,0.239002092,0.14665,0.060316208,6.6002,0.085418499,5.04595,0.064276006,0.15975,0.007707464,0.6286,0.05105311,1.599,0.091923882,3.54865,0.23977991,2.06095,0.066821591,0.3982,0.143401255,6.9332,0.074670476,5.3235,0.350300699,0.15415,0.019162594,0.69005,0.02920351,1.5883,0.213546248,3.81375,0.04801255,2.6058,0.210576399,0.60785,0.253922045,6.72085,0.041931432
80.856111,2.7992,0.20435386,0.18725,0.040234376,0.68525,0.134845263,1.34645,0.067245855,2.79825,0.328592521,1.0723,0.101681955,0.06595,0.006576093,6.3587,0.477721341,3.15565,0.07926667,0.1726,0.019516147,0.77385,0.137815112,1.42835,0.125511454,3.1843,0.233486659,1.08815,0.129046988,0.08545,0.037830213,6.65395,0.071629917,3.5119,0.11780399,0.21805,0.032031937,0.77555,0.000212132,1.6837,0.081600123,3.29355,0.06569022,1.05195,0.138522218,0.0683,0.004808326,6.9237,0.048931789,4.62105,0.292530075,0.22565,0.01251579,0.7162,0.031112698,1.70735,0.059043416,3.7182,0.300378961,1.4325,0.260498138,0.142,0.060104076,6.63585,0.068660068,5.0779,0.060811183,0.15725,0.012091526,0.62675,0.053245141,1.60125,0.09284312,3.53815,0.244446814,2.0722,0.065760931,0.39765,0.146724657,6.93695,0.081246569,5.32495,0.348957197,0.15275,0.016334167,0.6849,0.026728636,1.5901,0.213263405,3.82945,0.029062089,2.6169,0.174231111,0.60765,0.258447529,6.71315,0.017182695
81.106111,2.826,0.195727157,0.1861,0.03959798,0.68025,0.133572471,1.3494,0.068447936,2.82175,0.353341259,1.0913,0.130531912,0.063,0.007071068,6.35385,0.483307485,3.1779,0.074670476,0.1683,0.019091883,0.7731,0.136471609,1.4285,0.122753737,3.15705,0.255336259,1.0825,0.126572114,0.0822,0.033516861,6.7444,0.183989184,3.5406,0.115682669,0.21505,0.033587572,0.7691,0.000282843,1.6838,0.077216061,3.2938,0.082872915,1.04205,0.133148207,0.06595,0.005020458,6.9186,0.030122749,4.62905,0.282206316,0.22375,0.011101576,0.7115,0.027860007,1.71125,0.058336309,3.7104,0.310419877,1.43,0.267569206,0.13925,0.057063517,6.6255,0.076367532,5.0933,0.057558492,0.15625,0.010818734,0.6211,0.050204581,1.6002,0.086832713,3.5364,0.233910923,2.07905,0.089024744,0.395,0.141562778,6.94165,0.094257334,5.32435,0.341037601,0.1489,0.016829141,0.67985,0.030052038,1.5928,0.211142085,3.831,0.029274221,2.61705,0.162563849,0.61155,0.268771288,6.6828,0.031961227
81.356389,2.84025,0.194100811,0.182,0.039456558,0.67765,0.136966584,1.3548,0.0688722,2.82645,0.365503495,1.09305,0.137108005,0.06035,0.005303301,6.36445,0.493772665,3.1938,0.066043773,0.1654,0.020364675,0.7669,0.135764502,1.427,0.126572114,3.1355,0.272660375,1.07215,0.123248712,0.07835,0.032739044,6.79915,0.197494924,3.5635,0.126430692,0.21365,0.036557421,0.76355,0.004030509,1.68745,0.072902709,3.2967,0.104934646,1.03555,0.126642825,0.0629,0.005091169,6.9281,0.002545584,4.64925,0.271316872,0.218,0.009050967,0.7095,0.031961227,1.7132,0.053881537,3.7067,0.323430642,1.42455,0.267498495,0.1354,0.05529575,6.6447,0.038183766,5.10385,0.057629203,0.1528,0.012020815,0.6167,0.049073211,1.603,0.089802561,3.5361,0.246497424,2.08415,0.112783532,0.3949,0.137744401,6.94305,0.056639253,5.3279,0.340259783,0.1468,0.015697771,0.67435,0.031041988,1.59045,0.208808632,3.8253,0.030547013,2.6172,0.157543391,0.6083,0.271246161,6.7068,0.032244069
81.606389,2.85415,0.200464772,0.1799,0.035921024,0.67525,0.135693791,1.35425,0.068660068,2.822,0.382827611,1.08065,0.1324411,0.05545,0.005586144,6.35195,0.480337636,3.21495,0.071488496,0.162,0.01979899,0.7633,0.134067446,1.4305,0.119076782,3.12775,0.283479109,1.06785,0.118440386,0.0775,0.032102648,6.7533,0.115965512,3.5859,0.12303658,0.21025,0.035708892,0.7605,0.001838478,1.6867,0.067033723,3.28215,0.102884037,1.03455,0.113914902,0.0622,0.006505382,6.89535,0.014778532,4.65295,0.272589664,0.21655,0.008838835,0.70445,0.032739044,1.71235,0.0635689,3.7135,0.31494536,1.4147,0.261346666,0.13515,0.054659354,6.62255,0.052396612,5.0965,0.082307229,0.152,0.011313708,0.61245,0.048295393,1.60545,0.089731851,3.5496,0.252578542,2.1033,0.151603694,0.39685,0.141916331,6.9518,0.065760931,5.33115,0.345845927,0.1446,0.015556349,0.6688,0.030547013,1.5915,0.209162186,3.8317,0.018667619,2.62885,0.149411663,0.6078,0.27732728,6.67885,0.028920667
81.856111,2.86055,0.20541452,0.1746,0.039456558,0.67035,0.135835213,1.35505,0.063427478,2.82545,0.393929188,1.0728,0.12826917,0.05385,0.003323402,6.3554,0.47970124,3.24305,0.07714535,0.16055,0.023688077,0.76045,0.1324411,1.43085,0.11363206,3.13105,0.266367124,1.06545,0.11052079,0.07515,0.031183409,6.72985,0.095247283,3.605,0.116248355,0.2096,0.035638182,0.75985,0.010818734,1.69155,0.068942911,3.27025,0.100197031,1.02995,0.110662211,0.0586,0.00523259,6.89045,0.009545942,4.6703,0.277892965,0.21255,0.006434672,0.70365,0.032597623,1.7151,0.058124177,3.73155,0.341886129,1.4159,0.268841998,0.13635,0.057063517,6.62815,0.029486353,5.11285,0.097368604,0.14655,0.011384419,0.60675,0.046174073,1.60295,0.098075711,3.5562,0.243810418,2.1257,0.189221775,0.39655,0.140219275,6.954,0.106914545,5.3298,0.328663232,0.1414,0.016829141,0.6652,0.031961227,1.59265,0.20442457,3.8355,0.01357645,2.62815,0.148421713,0.60205,0.273721035,6.6706,0.025880108
82.106389,2.87345,0.208950054,0.1726,0.040729351,0.66685,0.132723943,1.3575,0.062366818,2.824,0.384948932,1.0677,0.127562063,0.0514,0.005091169,6.3514,0.452972604,3.26685,0.083650732,0.15745,0.019445436,0.75485,0.138097954,1.4371,0.114268456,3.13855,0.267781338,1.06775,0.11674333,0.07295,0.032456201,6.7393,0.130673333,3.6101,0.127562063,0.2061,0.037900923,0.75415,0.012657211,1.6889,0.067175144,3.2764,0.094469466,1.02695,0.110379369,0.05835,0.002757716,6.9261,0.001838478,4.70035,0.286590378,0.21075,0.006151829,0.69895,0.031041988,1.71095,0.066538748,3.73545,0.341603286,1.41615,0.258730371,0.1347,0.058548441,6.6227,0.017394827,5.11665,0.094823019,0.14435,0.009687363,0.60345,0.045042702,1.59965,0.106278149,3.56575,0.234405898,2.1263,0.197141371,0.3971,0.142411306,6.9596,0.095600837,5.33995,0.318975869,0.13885,0.017324116,0.66175,0.03132483,1.587,0.209727871,3.84095,0.021425335,2.6216,0.158674762,0.6008,0.27421601,6.6756,0.02192031
82.356667,2.8925,0.200394062,0.1735,0.040729351,0.66695,0.131309729,1.35585,0.060881894,2.81915,0.371301771,1.0604,0.114834141,0.04875,0.004030509,6.35115,0.440739657,3.28285,0.081529412,0.15445,0.017465537,0.74935,0.137108005,1.4313,0.111722871,3.15595,0.240062752,1.0731,0.127137799,0.0706,0.035072496,6.7457,0.157826234,3.6278,0.145098311,0.2024,0.038890873,0.75275,0.017182695,1.6835,0.06363961,3.28855,0.100621295,1.0206,0.100409163,0.05565,0.004596194,6.9207,0.012586501,4.71855,0.27838794,0.20685,0.008414571,0.69275,0.026940768,1.70245,0.072195602,3.71835,0.310914852,1.41925,0.256750472,0.1322,0.058548441,6.5967,0.01046518,5.12385,0.103308301,0.1398,0.005939697,0.59805,0.045466966,1.59965,0.102884037,3.55945,0.202444671,2.12275,0.173029029,0.39765,0.139795011,6.94895,0.100621295,5.3404,0.308864242,0.1372,0.016122035,0.65585,0.033021887,1.5819,0.210152135,3.8457,0.001697056,2.623,0.156553441,0.6018,0.270680476,6.6817,0.024324473
82.606389,2.90925,0.204141728,0.1725,0.042002143,0.66445,0.125370032,1.3545,0.064770981,2.8122,0.368544054,1.05765,0.114197745,0.04735,0.004879037,6.3499,0.426668232,3.29875,0.082519361,0.1516,0.017536248,0.7468,0.140431407,1.42875,0.108540891,3.1693,0.209869293,1.07465,0.121693077,0.0687,0.036345289,6.74545,0.179817254,3.64915,0.142340595,0.1982,0.038042345,0.75215,0.014212846,1.67915,0.061164737,3.28585,0.115894801,1.0151,0.094752309,0.0557,0.00523259,6.92525,0.015344217,4.73625,0.296348452,0.204,0.005091169,0.68575,0.026940768,1.7014,0.074670476,3.69935,0.296065609,1.41865,0.255194837,0.1306,0.057699913,6.57825,0.008555992,5.12825,0.097792868,0.13595,0.008273149,0.59525,0.044052752,1.596,0.101540534,3.5582,0.188090404,2.1353,0.135057395,0.39465,0.142482016,6.95155,0.072195602,5.3423,0.303065966,0.13565,0.018172644,0.6518,0.03337544,1.5791,0.211283506,3.8594,0.007495332,2.6277,0.151320851,0.6005,0.270539054,6.6493,0.043274935
82.856389,2.9308,0.211142085,0.16965,0.043062803,0.6643,0.125299322,1.3536,0.06363961,2.8066,0.384383246,1.04955,0.117733279,0.0443,0.004949747,6.3614,0.4463258,3.31475,0.085772053,0.14865,0.018455487,0.7407,0.139017193,1.4301,0.107338809,3.18495,0.165109433,1.07355,0.122541605,0.0669,0.033516861,6.7522,0.198979848,3.6826,0.153442172,0.19695,0.034860364,0.75125,0.020576807,1.68255,0.052820877,3.2582,0.132370389,1.009,0.09489373,0.0544,0.006788225,6.9325,0.029557063,4.7454,0.286943932,0.20155,0.006010408,0.68175,0.028920667,1.699,0.073114841,3.6847,0.277892965,1.4168,0.263043723,0.12805,0.056073568,6.5763,0.013435029,5.1388,0.092630988,0.13395,0.008273149,0.5894,0.041860721,1.59595,0.097368604,3.5461,0.184413449,2.13865,0.10217693,0.38875,0.140077853,6.92925,0.099772767,5.3507,0.297267691,0.13155,0.016051324,0.65125,0.032880465,1.57735,0.212909852,3.85215,0.001909188,2.63025,0.151108719,0.59945,0.270468344,6.64375,0.053527983
83.106667,2.965,0.220475894,0.16695,0.04376991,0.6618,0.122895159,1.35295,0.061447579,2.79365,0.36182654,1.04225,0.1178747,0.0432,0.003535534,6.3325,0.436709148,3.3417,0.079903066,0.14575,0.016758431,0.73815,0.137532269,1.43735,0.111935003,3.2439,0.068306515,1.06695,0.133996735,0.0629,0.031961227,6.7568,0.201525433,3.69455,0.144461915,0.1956,0.035072496,0.75135,0.022698128,1.6867,0.043699199,3.24375,0.143613387,1.011,0.102671905,0.0514,0.005515433,6.93905,0.011525841,4.76165,0.276266619,0.1987,0.002262742,0.6757,0.027718586,1.6966,0.068023672,3.6646,0.28779246,1.41555,0.263255855,0.12785,0.056073568,6.58145,0.003606245,5.1401,0.081600123,0.13125,0.006717514,0.5854,0.041577879,1.5884,0.098994949,3.52925,0.175008928,2.1418,0.076791796,0.39125,0.137956533,6.9239,0.130956176,5.35705,0.298752615,0.12895,0.013647161,0.6451,0.030829856,1.57645,0.211212796,3.86385,0.000636396,2.63125,0.154785674,0.5961,0.269124841,6.631,0.05840702
83.356667,2.9915,0.211849192,0.16435,0.043487067,0.66275,0.123531555,1.35945,0.066255905,2.7726,0.349452171,1.0353,0.112288557,0.0388,0.003818377,6.31745,0.415708077,3.367,0.085559921,0.14315,0.01774838,0.7412,0.137744401,1.4341,0.112288557,3.22535,0.087186266,1.0526,0.144674047,0.0606,0.033799704,6.7529,0.164190195,3.7166,0.16574583,0.19405,0.036274578,0.75065,0.020152543,1.6923,0.0417193,3.21545,0.149270242,1.0099,0.10847018,0.0505,0.004525483,6.93535,0.042355696,4.77275,0.274003878,0.1933,0.005091169,0.6722,0.026304372,1.6954,0.065478088,3.6463,0.312258355,1.4096,0.261629509,0.12475,0.055932146,6.5955,0.006363961,5.1398,0.069155043,0.1279,0.007919596,0.5807,0.042850671,1.589,0.092065303,3.5099,0.179180858,2.13915,0.078700985,0.38995,0.139795011,6.9129,0.127420642,5.3564,0.320036529,0.1252,0.015132085,0.6407,0.029839906,1.57405,0.208950054,3.86085,0.01463711,2.6278,0.163058824,0.59745,0.270185501,6.62645,0.041790011
83.606667,3.01145,0.211919902,0.1623,0.043274935,0.6554,0.124167951,1.3561,0.068730779,2.7574,0.351290649,1.0266,0.109318708,0.0365,0.006363961,6.3021,0.416627315,3.3893,0.09489373,0.1414,0.016404877,0.73685,0.140360696,1.4356,0.120632417,3.1917,0.124592215,1.0446,0.141138514,0.05925,0.032880465,6.7383,0.188231825,3.7502,0.179746544,0.19285,0.037405949,0.75075,0.024253763,1.6993,0.04794184,3.19285,0.143189123,1.00065,0.119147493,0.04675,0.008697413,6.90875,0.065407377,4.78445,0.288004592,0.19145,0.003323402,0.66565,0.027789297,1.69425,0.068235804,3.63415,0.306106526,1.396,0.257386868,0.12385,0.056639253,6.5885,0.019233304,5.1432,0.079195959,0.126,0.008061017,0.5779,0.046103362,1.587,0.090226825,3.51075,0.189292485,2.1241,0.07608469,0.3897,0.140714249,6.8893,0.108611602,5.36085,0.318834448,0.1224,0.015132085,0.63395,0.026940768,1.56985,0.204990256,3.8377,0.010323759,2.6288,0.180736493,0.5957,0.274923117,6.6169,0.032244069
83.856944,3.0315,0.197848477,0.15765,0.039244426,0.65385,0.123672976,1.3574,0.059255548,2.75975,0.372857406,1.01775,0.105146778,0.03515,0.004313351,6.29295,0.441588185,3.41325,0.094823019,0.1407,0.01767767,0.7345,0.140572828,1.43625,0.120561706,3.15795,0.164260905,1.0309,0.132228968,0.05775,0.033870415,6.7244,0.176069589,3.7796,0.176352431,0.19135,0.036981685,0.7532,0.023334524,1.7014,0.049780317,3.1656,0.14806816,0.9963,0.125016479,0.0458,0.011172287,6.90665,0.06470027,4.80175,0.294227132,0.18775,0.004454773,0.6659,0.025173001,1.6952,0.069437886,3.62745,0.305965104,1.38795,0.259013214,0.12255,0.059891944,6.58945,0.024678027,5.146,0.072690577,0.12345,0.009263099,0.5723,0.05006316,1.58605,0.089166165,3.50485,0.192686598,2.0997,0.069155043,0.3891,0.136754451,6.87505,0.09284312,5.37115,0.308227846,0.12035,0.017041273,0.62815,0.026657926,1.5677,0.208030815,3.82235,0.031890516,2.6251,0.163765931,0.59285,0.27428672,6.6178,0.053740115
84.106944,3.0531,0.213970512,0.15315,0.038254477,0.6551,0.118228254,1.35125,0.061447579,2.7471,0.36599847,1.01345,0.103166879,0.0349,0.001697056,6.30185,0.428011735,3.44095,0.099489924,0.13925,0.016051324,0.7292,0.140148564,1.43815,0.117591858,3.11385,0.195232182,1.02395,0.138805061,0.05555,0.033728993,6.73665,0.15535136,3.81605,0.178968726,0.1879,0.037052395,0.7516,0.022485996,1.6966,0.05105311,3.14425,0.133713892,0.9919,0.126572114,0.0466,0.011172287,6.89995,0.073185552,4.82215,0.319400133,0.18595,0.004596194,0.66165,0.019869701,1.69315,0.072054181,3.62295,0.325056987,1.3883,0.267286363,0.12265,0.058053467,6.57525,0.020152543,5.15955,0.066397327,0.1205,0.010748023,0.56575,0.052820877,1.5853,0.092348146,3.4957,0.193040151,2.0885,0.065478088,0.3896,0.137037294,6.8854,0.122753737,5.37665,0.310066324,0.11925,0.014212846,0.623,0.032951176,1.56535,0.204000306,3.80395,0.044194174,2.6207,0.164897301,0.59025,0.271316872,6.61255,0.055932146
84.357222,3.076,0.20124259,0.1533,0.038749452,0.6538,0.121622366,1.3561,0.066043773,2.73165,0.328168257,1.006,0.101681955,0.0335,0.001838478,6.2843,0.430203766,3.45405,0.092984542,0.13565,0.019162594,0.7256,0.143966941,1.43485,0.114197745,3.0862,0.232638131,1.01535,0.143754809,0.0527,0.03337544,6.75085,0.181090047,3.82015,0.174726086,0.18425,0.036557421,0.75035,0.025243712,1.6924,0.051901638,3.1366,0.147643896,0.98155,0.116319066,0.04435,0.009121677,6.94185,0.04688118,4.82915,0.31911729,0.1811,0.002828427,0.6585,0.01767767,1.68845,0.072761288,3.6269,0.334037243,1.3768,0.260780981,0.1216,0.062083975,6.56205,0.015909903,5.1676,0.077781746,0.1173,0.00933381,0.5583,0.045961941,1.58085,0.096520076,3.4845,0.194312943,2.09015,0.058477731,0.3848,0.140572828,6.9007,0.095742258,5.3868,0.314803939,0.117,0.015697771,0.61905,0.033728993,1.5613,0.199828376,3.805,0.02602153,2.6223,0.193322994,0.5885,0.27110474,6.6264,0.037900923
84.607222,3.0823,0.185403398,0.1487,0.038325188,0.6498,0.125723586,1.35435,0.071629917,2.72305,0.328592521,0.9984,0.107338809,0.0305,0.002545584,6.29415,0.407929902,3.46915,0.089873272,0.13215,0.018596908,0.72205,0.1470075,1.43715,0.120420285,3.0613,0.256255498,1.0098,0.148492424,0.04945,0.028920667,6.7513,0.196999949,3.83235,0.176140299,0.18045,0.039527269,0.74695,0.027930718,1.6949,0.049356053,3.13795,0.139512168,0.97445,0.106843835,0.0426,0.009050967,6.9255,0.029557063,4.8397,0.326966176,0.17845,0.003606245,0.6552,0.014283557,1.68895,0.077286771,3.61055,0.312046223,1.356,0.250032958,0.1204,0.059679812,6.5522,0.060245498,5.1642,0.085277078,0.1155,0.005091169,0.5545,0.045961941,1.57765,0.099489924,3.4732,0.180595072,2.0922,0.060952605,0.38585,0.148704556,6.88065,0.08025662,5.3847,0.315652467,0.11555,0.015344217,0.61515,0.038113056,1.56175,0.205838784,3.80055,0.040092954,2.6312,0.216374675,0.58955,0.27004408,6.6248,0.033941125
